Index;Class;Formula;Exp m/z;Total Abund;#C;#H;#N;#O;#S;H/C;N/C;O/C;S/C
4301;NO2;C66H97NO2;935,751611;890237;66;97;1;2;0;1,4697;0,0152;0,0303;0
4302;NO2;C67H99NO2;949,767668;654488;67;99;1;2;0;1,4776;0,0149;0,0299;0
4303;NO2;C68H101NO2;963,782434;631883;68;101;1;2;0;1,4853;0,0147;0,0294;0
4304;NO2;C32H27NO2;457,203764;643774;32;27;1;2;0;0,8438;0,0312;0,0625;0
4305;NO2;C33H29NO2;471,219023;677924;33;29;1;2;0;0,8788;0,0303;0,0606;0
4306;NO2;C34H31NO2;485,235177;579961;34;31;1;2;0;0,9118;0,0294;0,0588;0
4307;NO2;C35H33NO2;499,250839;790298;35;33;1;2;0;0,9429;0,0286;0,0571;0
4308;NO2;C36H35NO2;513,266437;782339;36;35;1;2;0;0,9722;0,0278;0,0556;0
4309;NO2;C37H37NO2;527,282132;1212007;37;37;1;2;0;1;0,027;0,0541;0
4310;NO2;C38H39NO2;541,297446;1453418;38;39;1;2;0;1,0263;0,0263;0,0526;0
4311;NO2;C39H41NO2;555,313562;1476627;39;41;1;2;0;1,0513;0,0256;0,0513;0
4312;NO2;C40H43NO2;569,328661;2003912;40;43;1;2;0;1,075;0,025;0,05;0
4313;NO2;C41H45NO2;583,344407;1631601;41;45;1;2;0;1,0976;0,0244;0,0488;0
4314;NO2;C42H47NO2;597,36002;2074996;42;47;1;2;0;1,119;0,0238;0,0476;0
4315;NO2;C43H49NO2;611,375424;2089273;43;49;1;2;0;1,1395;0,0233;0,0465;0
4316;NO2;C44H51NO2;625,390973;1759142;44;51;1;2;0;1,1591;0,0227;0,0455;0
4317;NO2;C45H53NO2;639,407118;2902254;45;53;1;2;0;1,1778;0,0222;0,0444;0
4318;NO2;C46H55NO2;653,422901;3790621;46;55;1;2;0;1,1957;0,0217;0,0435;0
4319;NO2;C47H57NO2;667,438323;3387975;47;57;1;2;0;1,2128;0,0213;0,0426;0
4320;NO2;C48H59NO2;681,454086;1952237,41;48;59;1;2;0;1,2292;0,0208;0,0417;0
4321;NO2;C49H61NO2;695,470051;3642251;49;61;1;2;0;1,2449;0,0204;0,0408;0
4322;NO2;C50H63NO2;709,485571;2524525;50;63;1;2;0;1,26;0,02;0,04;0
4323;NO2;C51H65NO2;723,50132;2126686;51;65;1;2;0;1,2745;0,0196;0,0392;0
4324;NO2;C52H67NO2;737,516892;2694654;52;67;1;2;0;1,2885;0,0192;0,0385;0
4325;NO2;C53H69NO2;751,532653;2803757;53;69;1;2;0;1,3019;0,0189;0,0377;0
4326;NO2;C54H71NO2;765,54779;2239243;54;71;1;2;0;1,3148;0,0185;0,037;0
4327;NO2;C55H73NO2;779,563765;2144957;55;73;1;2;0;1,3273;0,0182;0,0364;0
4328;NO2;C56H75NO2;793,579061;1389160;56;75;1;2;0;1,3393;0,0179;0,0357;0
4329;NO2;C57H77NO2;807,595183;2902103;57;77;1;2;0;1,3509;0,0175;0,0351;0
4330;NO2;C58H79NO2;821,610849;1730622;58;79;1;2;0;1,3621;0,0172;0,0345;0
4331;NO2;C59H81NO2;835,626201;1872563;59;81;1;2;0;1,3729;0,0169;0,0339;0
4332;NO2;C60H83NO2;849,642447;1115317;60;83;1;2;0;1,3833;0,0167;0,0333;0
4333;NO2;C61H85NO2;863,657221;1462376;61;85;1;2;0;1,3934;0,0164;0,0328;0
4334;NO2;C62H87NO2;877,673332;950380;62;87;1;2;0;1,4032;0,0161;0,0323;0
4335;NO2;C63H89NO2;891,689231;732642;63;89;1;2;0;1,4127;0,0159;0,0317;0
4336;NO2;C65H93NO2;919,720362;989353;65;93;1;2;0;1,4308;0,0154;0,0308;0
4337;NO2;C66H95NO2;933,735991;777915;66;95;1;2;0;1,4394;0,0152;0,0303;0
4338;NO2;C67H97NO2;947,751842;1168649,91;67;97;1;2;0;1,4478;0,0149;0,0299;0
4339;NO2;C33H27NO2;469,203377;538492;33;27;1;2;0;0,8182;0,0303;0,0606;0
4340;NO2;C35H31NO2;497,234978;846509;35;31;1;2;0;0,8857;0,0286;0,0571;0
4341;NO2;C36H33NO2;511,250491;887033;36;33;1;2;0;0,9167;0,0278;0,0556;0
4342;NO2;C37H35NO2;525,266368;1663972,41;37;35;1;2;0;0,9459;0,027;0,0541;0
4343;NO2;C38H37NO2;539,281845;1042276;38;37;1;2;0;0,9737;0,0263;0,0526;0
4344;NO2;C39H39NO2;553,297595;1250936;39;39;1;2;0;1;0,0256;0,0513;0
4345;NO2;C40H41NO2;567,313206;1596234;40;41;1;2;0;1,025;0,025;0,05;0
4346;NO2;C41H43NO2;581,329029;1343104;41;43;1;2;0;1,0488;0,0244;0,0488;0
4347;NO2;C42H45NO2;595,344396;1625091;42;45;1;2;0;1,0714;0,0238;0,0476;0
4348;NO2;C43H47NO2;609,359742;1571768;43;47;1;2;0;1,093;0,0233;0,0465;0
4349;NO2;C44H49NO2;623,375569;2022812,08;44;49;1;2;0;1,1136;0,0227;0,0455;0
4350;NO2;C45H51NO2;637,39147;1497517;45;51;1;2;0;1,1333;0,0222;0,0444;0
4351;NO2;C46H53NO2;651,407065;3105286;46;53;1;2;0;1,1522;0,0217;0,0435;0
4352;NO2;C47H55NO2;665,422927;1922177;47;55;1;2;0;1,1702;0,0213;0,0426;0
4353;NO2;C48H57NO2;679,438303;2064269;48;57;1;2;0;1,1875;0,0208;0,0417;0
4354;NO2;C49H59NO2;693,454407;2158660;49;59;1;2;0;1,2041;0,0204;0,0408;0
4355;NO2;C50H61NO2;707,469926;3566647;50;61;1;2;0;1,22;0,02;0,04;0
4356;NO2;C51H63NO2;721,485406;3103909,93;51;63;1;2;0;1,2353;0,0196;0,0392;0
4357;NO2;C52H65NO2;735,501542;1839687;52;65;1;2;0;1,25;0,0192;0,0385;0
4358;NO2;C53H67NO2;749,517064;2133929;53;67;1;2;0;1,2642;0,0189;0,0377;0
4359;NO2;C54H69NO2;763,532086;3205409,01;54;69;1;2;0;1,2778;0,0185;0,037;0
4360;NO2;C55H71NO2;777,54774;2141328;55;71;1;2;0;1,2909;0,0182;0,0364;0
4361;NO2;C56H73NO2;791,563579;1569630;56;73;1;2;0;1,3036;0,0179;0,0357;0
4362;NO2;C57H75NO2;805,579133;1870405;57;75;1;2;0;1,3158;0,0175;0,0351;0
4363;NO2;C58H77NO2;819,595305;1436523;58;77;1;2;0;1,3276;0,0172;0,0345;0
4364;NO2;C59H79NO2;833,61105;1914831,36;59;79;1;2;0;1,339;0,0169;0,0339;0
4365;NO2;C60H81NO2;847,62637;1286660;60;81;1;2;0;1,35;0,0167;0,0333;0
4366;NO2;C61H83NO2;861,642081;943808;61;83;1;2;0;1,3607;0,0164;0,0328;0
4367;NO2;C62H85NO2;875,65777;1587063,2;62;85;1;2;0;1,371;0,0161;0,0323;0
4368;NO2;C63H87NO2;889,67357;874175;63;87;1;2;0;1,381;0,0159;0,0317;0
4369;NO2;C64H89NO2;903,688858;1039684;64;89;1;2;0;1,3906;0,0156;0,0312;0
4370;NO2;C66H93NO2;931,720429;838395;66;93;1;2;0;1,4091;0,0152;0,0303;0
4371;NO2;C34H27NO2;481,203654;621203;34;27;1;2;0;0,7941;0,0294;0,0588;0
4372;NO2;C35H29NO2;495,219393;698937;35;29;1;2;0;0,8286;0,0286;0,0571;0
4373;NO2;C36H31NO2;509,235093;618404;36;31;1;2;0;0,8611;0,0278;0,0556;0
4374;NO2;C37H33NO2;523,250841;778492;37;33;1;2;0;0,8919;0,027;0,0541;0
4375;NO2;C38H35NO2;537,266299;738582;38;35;1;2;0;0,9211;0,0263;0,0526;0
4376;NO2;C39H37NO2;551,281972;943768;39;37;1;2;0;0,9487;0,0256;0,0513;0
4377;NO2;C40H39NO2;565,29751;1418824;40;39;1;2;0;0,975;0,025;0,05;0
4378;NO2;C41H41NO2;579,313116;979663;41;41;1;2;0;1;0,0244;0,0488;0
4379;NO2;C42H43NO2;593,3284;1702674;42;43;1;2;0;1,0238;0,0238;0,0476;0
4380;NO2;C43H45NO2;607,344237;1390906;43;45;1;2;0;1,0465;0,0233;0,0465;0
4381;NO2;C44H47NO2;621,359901;1480684;44;47;1;2;0;1,0682;0,0227;0,0455;0
4382;NO2;C45H49NO2;635,375715;2496457,48;45;49;1;2;0;1,0889;0,0222;0,0444;0
4383;NO2;C46H51NO2;649,391361;2099752;46;51;1;2;0;1,1087;0,0217;0,0435;0
4384;NO2;C47H53NO2;663,406877;3083019;47;53;1;2;0;1,1277;0,0213;0,0426;0
4385;NO2;C48H55NO2;677,422828;2269130,94;48;55;1;2;0;1,1458;0,0208;0,0417;0
4386;NO2;C49H57NO2;691,438569;1644812;49;57;1;2;0;1,1633;0,0204;0,0408;0
4387;NO2;C50H59NO2;705,454014;3191170;50;59;1;2;0;1,18;0,02;0,04;0
4388;NO2;C51H61NO2;719,469805;3061622;51;61;1;2;0;1,1961;0,0196;0,0392;0
4389;NO2;C52H63NO2;733,485587;2105991;52;63;1;2;0;1,2115;0,0192;0,0385;0
4390;NO2;C53H65NO2;747,501377;2300043,38;53;65;1;2;0;1,2264;0,0189;0,0377;0
4391;NO2;C54H67NO2;761,516769;2674783;54;67;1;2;0;1,2407;0,0185;0,037;0
4392;NO2;C55H69NO2;775,53204;2879060;55;69;1;2;0;1,2545;0,0182;0,0364;0
4393;NO2;C56H71NO2;789,548099;1403727;56;71;1;2;0;1,2679;0,0179;0,0357;0
4394;NO2;C57H73NO2;803,563872;2195428;57;73;1;2;0;1,2807;0,0175;0,0351;0
4395;NO2;C58H75NO2;817,579666;2327189;58;75;1;2;0;1,2931;0,0172;0,0345;0
4396;NO2;C59H77NO2;831,594889;2590839;59;77;1;2;0;1,3051;0,0169;0,0339;0
4397;NO2;C60H79NO2;845,610739;1231697;60;79;1;2;0;1,3167;0,0167;0,0333;0
4398;NO2;C61H81NO2;859,625871;970008;61;81;1;2;0;1,3279;0,0164;0,0328;0
4399;NO2;C62H83NO2;873,642017;1451430;62;83;1;2;0;1,3387;0,0161;0,0323;0
4400;NO2;C63H85NO2;887,657624;1648072,34;63;85;1;2;0;1,3492;0,0159;0,0317;0
4401;NO2;C64H87NO2;901,673542;1620748,14;64;87;1;2;0;1,3594;0,0156;0,0312;0
4402;NO2;C65H89NO2;915,688904;721480;65;89;1;2;0;1,3692;0,0154;0,0308;0
4403;NO2;C37H31NO2;521,235194;602280;37;31;1;2;0;0,8378;0,027;0,0541;0
4404;NO2;C39H35NO2;549,266577;821426;39;35;1;2;0;0,8974;0,0256;0,0513;0
4405;NO2;C40H37NO2;563,282164;1168515;40;37;1;2;0;0,925;0,025;0,05;0
4406;NO2;C41H39NO2;577,297329;1239701,28;41;39;1;2;0;0,9512;0,0244;0,0488;0
4407;NO2;C42H41NO2;591,31277;1129763;42;41;1;2;0;0,9762;0,0238;0,0476;0
4408;NO2;C43H43NO2;605,328493;1377982;43;43;1;2;0;1;0,0233;0,0465;0
4409;NO2;C44H45NO2;619,344057;1515351;44;45;1;2;0;1,0227;0,0227;0,0455;0
4410;NO2;C45H47NO2;633,360187;1316673;45;47;1;2;0;1,0444;0,0222;0,0444;0
4411;NO2;C46H49NO2;647,375816;1834716,36;46;49;1;2;0;1,0652;0,0217;0,0435;0
4412;NO2;C47H51NO2;661,391735;1183459;47;51;1;2;0;1,0851;0,0213;0,0426;0
4413;NO2;C48H53NO2;675,407243;1747704;48;53;1;2;0;1,1042;0,0208;0,0417;0
4414;NO2;C49H55NO2;689,422831;1793504,23;49;55;1;2;0;1,1224;0,0204;0,0408;0
4415;NO2;C50H57NO2;703,438536;2859587;50;57;1;2;0;1,14;0,02;0,04;0
4416;NO2;C51H59NO2;717,454335;2626565;51;59;1;2;0;1,1569;0,0196;0,0392;0
4417;NO2;C52H61NO2;731,469853;1999367,85;52;61;1;2;0;1,1731;0,0192;0,0385;0
4418;NO2;C53H63NO2;745,485577;1577611;53;63;1;2;0;1,1887;0,0189;0,0377;0
4419;NO2;C54H65NO2;759,501338;2254116,58;54;65;1;2;0;1,2037;0,0185;0,037;0
4420;NO2;C55H67NO2;773,516541;2484325;55;67;1;2;0;1,2182;0,0182;0,0364;0
4421;NO2;C56H69NO2;787,532279;1436179,01;56;69;1;2;0;1,2321;0,0179;0,0357;0
4422;NO2;C57H71NO2;801,547858;1470306;57;71;1;2;0;1,2456;0,0175;0,0351;0
4423;NO2;C58H73NO2;815,564045;1100603;58;73;1;2;0;1,2586;0,0172;0,0345;0
4424;NO2;C59H75NO2;829,57916;2232215,49;59;75;1;2;0;1,2712;0,0169;0,0339;0
4425;NO2;C60H77NO2;843,594891;1253277;60;77;1;2;0;1,2833;0,0167;0,0333;0
4426;NO2;C61H79NO2;857,610559;859758;61;79;1;2;0;1,2951;0,0164;0,0328;0
4427;NO2;C63H83NO2;885,64147;678906;63;83;1;2;0;1,3175;0,0159;0,0317;0
4428;NO2;C37H29NO2;519,2196;587146;37;29;1;2;0;0,7838;0,027;0,0541;0
4429;NO2;C38H31NO2;533,235107;593795;38;31;1;2;0;0,8158;0,0263;0,0526;0
4430;NO2;C39H33NO2;547,250816;659078;39;33;1;2;0;0,8462;0,0256;0,0513;0
4431;NO2;C40H35NO2;561,266427;1137622,23;40;35;1;2;0;0,875;0,025;0,05;0
4432;NO2;C41H37NO2;575,281811;1056423;41;37;1;2;0;0,9024;0,0244;0,0488;0
4433;NO2;C42H39NO2;589,297329;709619;42;39;1;2;0;0,9286;0,0238;0,0476;0
4434;NO2;C43H41NO2;603,312619;1041862;43;41;1;2;0;0,9535;0,0233;0,0465;0
4435;NO2;C44H43NO2;617,328877;696646;44;43;1;2;0;0,9773;0,0227;0,0455;0
4436;NO2;C45H45NO2;631,344382;1040657;45;45;1;2;0;1;0,0222;0,0444;0
4437;NO2;C46H47NO2;645,360162;1908640,26;46;47;1;2;0;1,0217;0,0217;0,0435;0
4438;NO2;C47H49NO2;659,375627;1468692;47;49;1;2;0;1,0426;0,0213;0,0426;0
4439;NO2;C48H51NO2;673,391716;1190060;48;51;1;2;0;1,0625;0,0208;0,0417;0
4440;NO2;C49H53NO2;687,406987;1868254,49;49;53;1;2;0;1,0816;0,0204;0,0408;0
4441;NO2;C50H55NO2;701,423063;1730548;50;55;1;2;0;1,1;0,02;0,04;0
4442;NO2;C51H57NO2;715,438385;1941636;51;57;1;2;0;1,1176;0,0196;0,0392;0
4443;NO2;C52H59NO2;729,45438;1635823;52;59;1;2;0;1,1346;0,0192;0,0385;0
4444;NO2;C53H61NO2;743,469935;1284209;53;61;1;2;0;1,1509;0,0189;0,0377;0
4445;NO2;C54H63NO2;757,485661;2187597;54;63;1;2;0;1,1667;0,0185;0,037;0
4446;NO2;C55H65NO2;771,500951;2227691;55;65;1;2;0;1,1818;0,0182;0,0364;0
4447;NO2;C56H67NO2;785,51657;1841836,3;56;67;1;2;0;1,1964;0,0179;0,0357;0
4448;NO2;C57H69NO2;799,532577;1982697,32;57;69;1;2;0;1,2105;0,0175;0,0351;0
4449;NO2;C58H71NO2;813,548445;1608327,2;58;71;1;2;0;1,2241;0,0172;0,0345;0
4450;NO2;C59H73NO2;827,563999;1466790;59;73;1;2;0;1,2373;0,0169;0,0339;0
4451;NO2;C60H75NO2;841,579221;2238504;60;75;1;2;0;1,25;0,0167;0,0333;0
4452;NO2;C62H79NO2;869,610586;905949;62;79;1;2;0;1,2742;0,0161;0,0323;0
4453;NO2;C63H81NO2;883,625957;1315726,06;63;81;1;2;0;1,2857;0,0159;0,0317;0
4454;NO2;C64H83NO2;897,642364;716626;64;83;1;2;0;1,2969;0,0156;0,0312;0
4455;NO2;C40H33NO2;559,250422;650061;40;33;1;2;0;0,825;0,025;0,05;0
4456;NO2;C41H35NO2;573,266325;886129;41;35;1;2;0;0,8537;0,0244;0,0488;0
4457;NO2;C42H37NO2;587,281683;636100;42;37;1;2;0;0,881;0,0238;0,0476;0
4458;NO2;C43H39NO2;601,297184;1785578,53;43;39;1;2;0;0,907;0,0233;0,0465;0
4459;NO2;C44H41NO2;615,312696;972409;44;41;1;2;0;0,9318;0,0227;0,0455;0
4460;NO2;C45H43NO2;629,328635;1332350,35;45;43;1;2;0;0,9556;0,0222;0,0444;0
4461;NO2;C46H45NO2;643,34416;1188055;46;45;1;2;0;0,9783;0,0217;0,0435;0
4462;NO2;C47H47NO2;657,360302;1178950;47;47;1;2;0;1;0,0213;0,0426;0
4463;NO2;C48H49NO2;671,37562;954974;48;49;1;2;0;1,0208;0,0208;0,0417;0
4464;NO2;C49H51NO2;685,391416;1013200;49;51;1;2;0;1,0408;0,0204;0,0408;0
4465;NO2;C50H53NO2;699,407137;1535434;50;53;1;2;0;1,06;0,02;0,04;0
4466;NO2;C51H55NO2;713,423047;1679828,62;51;55;1;2;0;1,0784;0,0196;0,0392;0
4467;NO2;C52H57NO2;727,438674;1362456;52;57;1;2;0;1,0962;0,0192;0,0385;0
4468;NO2;C53H59NO2;741,454231;1342799;53;59;1;2;0;1,1132;0,0189;0,0377;0
4469;NO2;C54H61NO2;755,470178;859996;54;61;1;2;0;1,1296;0,0185;0,037;0
4470;NO2;C55H63NO2;769,485522;820642;55;63;1;2;0;1,1455;0,0182;0,0364;0
4471;NO2;C56H65NO2;783,501037;1637126;56;65;1;2;0;1,1607;0,0179;0,0357;0
4472;NO2;C58H69NO2;811,532436;847870;58;69;1;2;0;1,1897;0,0172;0,0345;0
4473;NO2;C59H71NO2;825,548314;815708;59;71;1;2;0;1,2034;0,0169;0,0339;0
4474;NO2;C60H73NO2;839,563608;819565;60;73;1;2;0;1,2167;0,0167;0,0333;0
4475;NO2;C62H77NO2;867,59501;1557298,36;62;77;1;2;0;1,2419;0,0161;0,0323;0
4476;NO2;C63H79NO2;881,610735;715317;63;79;1;2;0;1,254;0,0159;0,0317;0
4477;NO2;C64H81NO2;895,626185;762158;64;81;1;2;0;1,2656;0,0156;0,0312;0
4478;NO2;C40H31NO2;557,234916;695484;40;31;1;2;0;0,775;0,025;0,05;0
4479;NO2;C41H33NO2;571,250935;699992;41;33;1;2;0;0,8049;0,0244;0,0488;0
4480;NO2;C42H35NO2;585,266108;633365;42;35;1;2;0;0,8333;0,0238;0,0476;0
4481;NO2;C43H37NO2;599,281387;760091;43;37;1;2;0;0,8605;0,0233;0,0465;0
4482;NO2;C44H39NO2;613,297419;832241;44;39;1;2;0;0,8864;0,0227;0,0455;0
4483;NO2;C46H43NO2;641,328642;1043479;46;43;1;2;0;0,9348;0,0217;0,0435;0
4484;NO2;C47H45NO2;655,34446;1501652,17;47;45;1;2;0;0,9574;0,0213;0,0426;0
4485;NO2;C48H47NO2;669,360049;771151;48;47;1;2;0;0,9792;0,0208;0,0417;0
4486;NO2;C50H51NO2;697,39139;1343288,22;50;51;1;2;0;1,02;0,02;0,04;0
4487;NO2;C51H53NO2;711,407243;1221233;51;53;1;2;0;1,0392;0,0196;0,0392;0
4488;NO2;C52H55NO2;725,422788;1326649;52;55;1;2;0;1,0577;0,0192;0,0385;0
4489;NO2;C53H57NO2;739,438793;955815;53;57;1;2;0;1,0755;0,0189;0,0377;0
4490;NO2;C54H59NO2;753,454305;1146533;54;59;1;2;0;1,0926;0,0185;0,037;0
4491;NO2;C55H61NO2;767,469439;977623;55;61;1;2;0;1,1091;0,0182;0,0364;0
4492;NO2;C58H67NO2;809,51723;814362;58;67;1;2;0;1,1552;0,0172;0,0345;0
4493;NO2;C59H69NO2;823,532544;1144080;59;69;1;2;0;1,1695;0,0169;0,0339;0
4494;NO2;C60H71NO2;837,547912;891507;60;71;1;2;0;1,1833;0,0167;0,0333;0
4495;NO2;C62H75NO2;865,578858;723731;62;75;1;2;0;1,2097;0,0161;0,0323;0
4496;NO2;C63H77NO2;879,594931;806931;63;77;1;2;0;1,2222;0,0159;0,0317;0
4497;NO2;C44H37NO2;611,281439;755501;44;37;1;2;0;0,8409;0,0227;0,0455;0
4498;NO2;C47H43NO2;653,329192;829740;47;43;1;2;0;0,9149;0,0213;0,0426;0
4499;NO2;C48H45NO2;667,344554;832705;48;45;1;2;0;0,9375;0,0208;0,0417;0
4500;NO2;C49H47NO2;681,360045;832198;49;47;1;2;0;0,9592;0,0204;0,0408;0
4501;NO2;C50H49NO2;695,375966;768811;50;49;1;2;0;0,98;0,02;0,04;0
4502;NO2;C51H51NO2;709,391296;1585597,02;51;51;1;2;0;1;0,0196;0,0392;0
4503;NO2;C52H53NO2;723,407791;802259;52;53;1;2;0;1,0192;0,0192;0,0385;0
4504;NO2;C53H55NO2;737,423211;1113462;53;55;1;2;0;1,0377;0,0189;0,0377;0
4505;NO2;C58H65NO2;807,50155;936242;58;65;1;2;0;1,1207;0,0172;0,0345;0
4506;NO2;C59H67NO2;821,517402;952896;59;67;1;2;0;1,1356;0,0169;0,0339;0
4507;NO2;C63H75NO2;877,579358;678128;63;75;1;2;0;1,1905;0,0159;0,0317;0
4508;NOS;C34H51NOS;521,368543;842083;34;51;1;1;1;1,5;0,0294;0,0294;0,0294
4509;NOS;C36H55NOS;549,400068;741957;36;55;1;1;1;1,5278;0,0278;0,0278;0,0278
4510;NOS;C37H57NOS;563,415393;705429;37;57;1;1;1;1,5405;0,027;0,027;0,027
4511;NOS;C39H61NOS;591,446772;780402;39;61;1;1;1;1,5641;0,0256;0,0256;0,0256
4512;NOS;C40H63NOS;605,462024;689807;40;63;1;1;1;1,575;0,025;0,025;0,025
4513;NOS;C43H69NOS;647,509329;798454;43;69;1;1;1;1,6047;0,0233;0,0233;0,0233
4514;NOS;C44H71NOS;661,525036;735993;44;71;1;1;1;1,6136;0,0227;0,0227;0,0227
4515;NOS;C46H75NOS;689,556453;701413;46;75;1;1;1;1,6304;0,0217;0,0217;0,0217
4516;NOS;C47H77NOS;703,572295;965549;47;77;1;1;1;1,6383;0,0213;0,0213;0,0213
4517;NOS;C32H45NOS;491,321607;744226;32;45;1;1;1;1,4062;0,0312;0,0312;0,0312
4518;NOS;C34H49NOS;519,352887;802437;34;49;1;1;1;1,4412;0,0294;0,0294;0,0294
4519;NOS;C35H51NOS;533,368822;772986;35;51;1;1;1;1,4571;0,0286;0,0286;0,0286
4520;NOS;C37H55NOS;561,399779;1009516;37;55;1;1;1;1,4865;0,027;0,027;0,027
4521;NOS;C39H59NOS;589,430863;1194051;39;59;1;1;1;1,5128;0,0256;0,0256;0,0256
4522;NOS;C40H61NOS;603,446756;831510;40;61;1;1;1;1,525;0,025;0,025;0,025
4523;NOS;C41H63NOS;617,462107;1113048;41;63;1;1;1;1,5366;0,0244;0,0244;0,0244
4524;NOS;C42H65NOS;631,477989;793509;42;65;1;1;1;1,5476;0,0238;0,0238;0,0238
4525;NOS;C43H67NOS;645,493564;1273200;43;67;1;1;1;1,5581;0,0233;0,0233;0,0233
4526;NOS;C44H69NOS;659,509427;1000426;44;69;1;1;1;1,5682;0,0227;0,0227;0,0227
4527;NOS;C45H71NOS;673,525015;861122;45;71;1;1;1;1,5778;0,0222;0,0222;0,0222
4528;NOS;C46H73NOS;687,540816;1127974;46;73;1;1;1;1,587;0,0217;0,0217;0,0217
4529;NOS;C47H75NOS;701,556597;988424;47;75;1;1;1;1,5957;0,0213;0,0213;0,0213
4530;NOS;C48H77NOS;715,572029;1481109;48;77;1;1;1;1,6042;0,0208;0,0208;0,0208
4531;NOS;C50H81NOS;743,603525;855931;50;81;1;1;1;1,62;0,02;0,02;0,02
4532;NOS;C51H83NOS;757,619717;929811;51;83;1;1;1;1,6275;0,0196;0,0196;0,0196
4533;NOS;C28H35NOS;433,243433;726684;28;35;1;1;1;1,25;0,0357;0,0357;0,0357
4534;NOS;C29H37NOS;447,258909;639813;29;37;1;1;1;1,2759;0,0345;0,0345;0,0345
4535;NOS;C32H43NOS;489,305919;966013;32;43;1;1;1;1,3438;0,0312;0,0312;0,0312
4536;NOS;C33H45NOS;503,321624;805830;33;45;1;1;1;1,3636;0,0303;0,0303;0,0303
4537;NOS;C34H47NOS;517,337297;1360537,71;34;47;1;1;1;1,3824;0,0294;0,0294;0,0294
4538;NOS;C35H49NOS;531,352803;1145428;35;49;1;1;1;1,4;0,0286;0,0286;0,0286
4539;NOS;C36H51NOS;545,368875;1159656;36;51;1;1;1;1,4167;0,0278;0,0278;0,0278
4540;NOS;C37H53NOS;559,384479;1318463;37;53;1;1;1;1,4324;0,027;0,027;0,027
4541;NOS;C38H55NOS;573,399747;1327681;38;55;1;1;1;1,4474;0,0263;0,0263;0,0263
4542;NOS;C39H57NOS;587,415445;1484244;39;57;1;1;1;1,4615;0,0256;0,0256;0,0256
4543;NOS;C40H59NOS;601,431053;1468000;40;59;1;1;1;1,475;0,025;0,025;0,025
4544;NOS;C41H61NOS;615,446806;1189707;41;61;1;1;1;1,4878;0,0244;0,0244;0,0244
4545;NOS;C42H63NOS;629,462413;1189752;42;63;1;1;1;1,5;0,0238;0,0238;0,0238
4546;NOS;C43H65NOS;643,478277;1512941;43;65;1;1;1;1,5116;0,0233;0,0233;0,0233
4547;NOS;C44H67NOS;657,493581;1582172;44;67;1;1;1;1,5227;0,0227;0,0227;0,0227
4548;NOS;C45H69NOS;671,509419;1212084;45;69;1;1;1;1,5333;0,0222;0,0222;0,0222
4549;NOS;C46H71NOS;685,525123;1438565;46;71;1;1;1;1,5435;0,0217;0,0217;0,0217
4550;NOS;C47H73NOS;699,54088;1041630;47;73;1;1;1;1,5532;0,0213;0,0213;0,0213
4551;NOS;C48H75NOS;713,556776;1180431;48;75;1;1;1;1,5625;0,0208;0,0208;0,0208
4552;NOS;C49H77NOS;727,572403;1203879;49;77;1;1;1;1,5714;0,0204;0,0204;0,0204
4553;NOS;C50H79NOS;741,587842;1169754;50;79;1;1;1;1,58;0,02;0,02;0,02
4554;NOS;C51H81NOS;755,603746;846499;51;81;1;1;1;1,5882;0,0196;0,0196;0,0196
4555;NOS;C52H83NOS;769,618582;813286;52;83;1;1;1;1,5962;0,0192;0,0192;0,0192
4556;NOS;C54H87NOS;797,65031;865390;54;87;1;1;1;1,6111;0,0185;0,0185;0,0185
4557;NOS;C27H31NOS;417,2121;472606;27;31;1;1;1;1,1481;0,037;0,037;0,037
4558;NOS;C29H35NOS;445,243558;631689;29;35;1;1;1;1,2069;0,0345;0,0345;0,0345
4559;NOS;C30H37NOS;459,259145;896270;30;37;1;1;1;1,2333;0,0333;0,0333;0,0333
4560;NOS;C31H39NOS;473,274503;700856;31;39;1;1;1;1,2581;0,0323;0,0323;0,0323
4561;NOS;C32H41NOS;487,290366;1179410;32;41;1;1;1;1,2812;0,0312;0,0312;0,0312
4562;NOS;C33H43NOS;501,305888;1195881;33;43;1;1;1;1,303;0,0303;0,0303;0,0303
4563;NOS;C34H45NOS;515,321813;1394922;34;45;1;1;1;1,3235;0,0294;0,0294;0,0294
4564;NOS;C35H47NOS;529,337446;1808486;35;47;1;1;1;1,3429;0,0286;0,0286;0,0286
4565;NOS;C36H49NOS;543,353038;1193904;36;49;1;1;1;1,3611;0,0278;0,0278;0,0278
4566;NOS;C37H51NOS;557,368591;1407150;37;51;1;1;1;1,3784;0,027;0,027;0,027
4567;NOS;C38H53NOS;571,384104;1610440;38;53;1;1;1;1,3947;0,0263;0,0263;0,0263
4568;NOS;C39H55NOS;585,399843;1296741;39;55;1;1;1;1,4103;0,0256;0,0256;0,0256
4569;NOS;C40H57NOS;599,41554;1363052;40;57;1;1;1;1,425;0,025;0,025;0,025
4570;NOS;C41H59NOS;613,430795;1307459;41;59;1;1;1;1,439;0,0244;0,0244;0,0244
4571;NOS;C42H61NOS;627,446762;1062288;42;61;1;1;1;1,4524;0,0238;0,0238;0,0238
4572;NOS;C43H63NOS;641,462408;1787436;43;63;1;1;1;1,4651;0,0233;0,0233;0,0233
